ds,trend,Store
2019-05-20,6866.544037839971,802
2019-05-21,6866.4578863421375,802
2019-05-22,6866.371734844305,802
2019-05-23,6866.285583346472,802
2019-05-24,6866.199431848639,802
2019-05-25,6866.113280350806,802
2019-05-26,6866.027128852973,802
2019-05-27,6865.940977355141,802
2019-05-28,6865.854825857307,802
2019-05-29,6865.768674359474,802
2019-05-30,6865.682522861643,802
2019-05-31,6865.596371363809,802
2019-04-14,6827.0703329563285,803
2019-04-15,6828.291655689923,803
2019-04-16,6829.512978423516,803
2019-04-17,6830.734301157109,803
2019-04-18,6831.9556238907035,803
2019-04-19,6833.176946624297,803
2019-04-20,6834.398269357891,803
2019-04-21,6835.619592091484,803
2019-04-22,6836.8409148250785,803
2019-04-23,6838.062237558672,803
2019-04-24,6839.283560292266,803
2019-04-25,6840.504883025859,803
2019-04-26,6841.726205759453,803
2019-04-27,6842.947528493047,803
2019-04-28,6844.16885122664,803
2019-04-29,6845.390173960234,803
2019-04-30,6846.611496693828,803
2019-05-01,6847.832819427422,803
2019-05-02,6849.054142161015,803
2019-05-03,6850.275464894609,803
2019-05-04,6851.496787628203,803
2019-05-05,6852.718110361797,803
2019-05-06,6853.939433095391,803
2019-05-07,6855.160755828984,803
2019-05-08,6856.3820785625785,803
2019-05-09,6857.603401296172,803
2019-05-10,6858.824724029766,803
2019-05-11,6860.046046763359,803
2019-05-12,6861.267369496953,803
2019-05-13,6862.488692230546,803
2019-05-14,6863.71001496414,803
2019-05-15,6864.931337697733,803
2019-05-16,6866.152660431328,803
2019-05-17,6867.373983164922,803
2019-05-18,6868.595305898515,803
2019-05-19,6869.816628632109,803
2019-05-20,6871.037951365702,803
2019-05-21,6872.259274099297,803
2019-05-22,6873.480596832889,803
2019-05-23,6874.701919566483,803
2019-05-24,6875.923242300077,803
2019-05-25,6877.144565033671,803
2019-05-26,6878.365887767264,803
2019-05-27,6879.587210500858,803
2019-05-28,6880.808533234453,803
2019-05-29,6882.029855968046,803
2019-05-30,6883.25117870164,803
2019-05-31,6884.472501435233,803
2019-04-14,5235.496815498909,804
2019-04-15,5234.265147739713,804
2019-04-16,5233.033479980516,804
2019-04-17,5231.801812221319,804
2019-04-18,5230.570144462122,804
2019-04-19,5229.338476702925,804
2019-04-20,5228.1068089437285,804
2019-04-21,5226.875141184531,804
2019-04-22,5225.6434734253335,804
2019-04-23,5224.411805666136,804
2019-04-24,5223.18013790694,804
2019-04-25,5221.948470147743,804
2019-04-26,5220.716802388546,804
2019-04-27,5219.485134629348,804
2019-04-28,5218.253466870152,804
2019-04-29,5217.021799110955,804
2019-04-30,5215.790131351758,804
2019-05-01,5214.558463592561,804
2019-05-02,5213.326795833364,804
2019-05-03,5212.095128074167,804
2019-05-04,5210.863460314969,804
2019-05-05,5209.631792555773,804
2019-05-06,5208.400124796575,804
2019-05-07,5207.168457037379,804
2019-05-08,5205.936789278182,804
2019-05-09,5204.705121518985,804
2019-05-10,5203.473453759788,804
2019-05-11,5202.241786000591,804
2019-05-12,5201.010118241394,804
2019-05-13,5199.778450482197,804
2019-05-14,5198.5467827229995,804
2019-05-15,5197.315114963802,804
2019-05-16,5196.083447204606,804
2019-05-17,5194.851779445409,804
2019-05-18,5193.620111686211,804
2019-05-19,5192.388443927015,804
2019-05-20,5191.156776167818,804
2019-05-21,5189.925108408621,804
2019-05-22,5188.693440649423,804
2019-05-23,5187.461772890227,804
2019-05-24,5186.23010513103,804
2019-05-25,5184.998437371833,804
2019-05-26,5183.766769612636,804
2019-05-27,5182.535101853438,804
2019-05-28,5181.303434094242,804
2019-05-29,5180.071766335044,804
2019-05-30,5178.840098575848,804
2019-05-31,5177.60843081665,804
2019-04-14,3531.266242667992,805
2019-04-15,3530.4425803723125,805
2019-04-16,3529.6189180766332,805
2019-04-17,3528.7952557809535,805
2019-04-18,3527.9715934852743,805
2019-04-19,3527.1479311895946,805
2019-04-20,3526.324268893915,805
2019-04-21,3525.5006065982357,805
2019-04-22,3524.676944302556,805
2019-04-23,3523.8532820068763,805
2019-04-24,3523.029619711197,805
2019-04-25,3522.2059574155173,805
2019-04-26,3521.3822951198376,805
2019-04-27,3520.558632824159,805
2019-04-28,3519.7349705284787,805
2019-04-29,3518.911308232799,805
2019-04-30,3518.08764593712,805
2019-05-01,3517.2639836414405,805
2019-05-02,3516.4403213457613,805
2019-05-03,3515.6166590500816,805
2019-05-04,3514.792996754402,805
2019-05-05,3513.9693344587226,805
2019-05-06,3513.145672163043,805
2019-05-07,3512.3220098673632,805
2019-05-08,3511.498347571684,805
2019-05-09,3510.6746852760043,805
2019-05-10,3509.8510229803246,805
2019-05-11,3509.0273606846454,805
2019-05-12,3508.2036983889657,805
2019-05-13,3507.3800360932864,805
2019-05-14,3506.5563737976067,805
2019-05-15,3505.732711501927,805
2019-05-16,3504.909049206248,805
2019-05-17,3504.085386910568,805
2019-05-18,3503.2617246148884,805
2019-05-19,3502.438062319209,805
2019-05-20,3501.6144000235295,805
2019-05-21,3500.79073772785,805
2019-05-22,3499.9670754321705,805
2019-05-23,3499.143413136491,805
2019-05-24,3498.319750840811,805
2019-05-25,3497.496088545132,805
2019-05-26,3496.672426249452,805
2019-05-27,3495.848763953773,805
2019-05-28,3495.0251016580933,805
2019-05-29,3494.2014393624136,805
2019-05-30,3493.3777770667343,805
2019-05-31,3492.5541147710546,805
2019-04-14,4424.468352487331,806
2019-04-15,4424.686978612832,806
2019-04-16,4424.905604738333,806
2019-04-17,4425.124230863834,806
2019-04-18,4425.342856989335,806
2019-04-19,4425.561483114836,806
2019-04-20,4425.780109240337,806
2019-04-21,4425.998735365838,806
2019-04-22,4426.21736149134,806
2019-04-23,4426.43598761684,806
2019-04-24,4426.654613742342,806
2019-04-25,4426.873239867842,806
2019-04-26,4427.091865993344,806
2019-04-27,4427.310492118844,806
2019-04-28,4427.529118244346,806
2019-04-29,4427.747744369846,806
2019-04-30,4427.966370495348,806
2019-05-01,4428.184996620848,806
2019-05-02,4428.40362274635,806
2019-05-03,4428.62224887185,806
2019-05-04,4428.840874997352,806
2019-05-05,4429.059501122852,806
2019-05-06,4429.278127248354,806
2019-05-07,4429.496753373855,806
2019-05-08,4429.7153794993565,806
2019-05-09,4429.9340056248575,806
2019-05-10,4430.1526317503585,806
2019-05-11,4430.37125787586,806
2019-05-12,4430.589884001361,806
2019-05-13,4430.808510126862,806
2019-05-14,4431.027136252363,806
2019-05-15,4431.245762377864,806
2019-05-16,4431.464388503365,806
2019-05-17,4431.683014628866,806
2019-05-18,4431.901640754367,806
2019-05-19,4432.120266879868,806
2019-05-20,4432.338893005369,806
2019-05-21,4432.55751913087,806
2019-05-22,4432.776145256371,806
2019-05-23,4432.994771381872,806
2019-05-24,4433.213397507373,806
2019-05-25,4433.432023632875,806
2019-05-26,4433.650649758375,806
2019-05-27,4433.869275883877,806
2019-05-28,4434.087902009377,806
2019-05-29,4434.306528134879,806
2019-05-30,4434.52515426038,806
2019-05-31,4434.743780385881,806
2019-04-14,4002.068520188207,807
2019-04-15,4002.0054091653174,807
2019-04-16,4001.942298142427,807
2019-04-17,4001.8791871195363,807
2019-04-18,4001.816076096646,807
2019-04-19,4001.752965073756,807
2019-04-20,4001.689854050866,807
2019-04-21,4001.6267430279754,807
2019-04-22,4001.563632005085,807
2019-04-23,4001.500520982195,807
2019-04-24,4001.4374099593047,807
2019-04-25,4001.3742989364146,807
2019-04-26,4001.3111879135245,807
2019-04-27,4001.2480768906344,807
2019-04-28,4001.184965867744,807
2019-04-29,4001.1218548448533,807
2019-04-30,4001.0587438219636,807
2019-05-01,4000.995632799073,807
2019-05-02,4000.932521776183,807
2019-05-03,4000.869410753293,807
2019-05-04,4000.8062997304028,807
2019-05-05,4000.743188707512,807
2019-05-06,4000.6800776846217,807
2019-05-07,4000.616966661732,807
2019-05-08,4000.5538556388415,807
2019-05-09,4000.490744615951,807
2019-05-10,4000.427633593061,807
2019-05-11,4000.364522570171,807
2019-05-12,4000.3014115472806,807
2019-05-13,4000.23830052439,807
2019-05-14,4000.1751895015004,807
2019-05-15,4000.11207847861,807
2019-05-16,4000.0489674557193,807
2019-05-17,3999.985856432829,807
2019-05-18,3999.922745409939,807
2019-05-19,3999.859634387049,807
2019-05-20,3999.7965233641585,807
2019-05-21,3999.733412341269,807
2019-05-22,3999.6703013183783,807
2019-05-23,3999.6071902954877,807
2019-05-24,3999.5440792725976,807
2019-05-25,3999.4809682497075,807
2019-05-26,3999.4178572268174,807
2019-05-27,3999.354746203927,807
2019-05-28,3999.2916351810363,807
2019-05-29,3999.2285241581467,807
2019-05-30,3999.165413135256,807
2019-05-31,3999.102302112366,807
2019-04-14,6276.94192069994,808
2019-04-15,6278.1692304734615,808
2019-04-16,6279.396540246982,808
2019-04-17,6280.623850020504,808
2019-04-18,6281.851159794024,808
2019-04-19,6283.078469567547,808
2019-04-20,6284.305779341068,808
2019-04-21,6285.533089114589,808
2019-04-22,6286.760398888109,808
2019-04-23,6287.987708661632,808
2019-04-24,6289.215018435153,808
2019-04-25,6290.442328208674,808
2019-04-26,6291.669637982195,808
2019-04-27,6292.896947755716,808
2019-04-28,6294.124257529237,808
2019-04-29,6295.35156730276,808
2019-04-30,6296.57887707628,808
2019-05-01,6297.806186849802,808
2019-05-02,6299.033496623322,808
2019-05-03,6300.260806396845,808
2019-05-04,6301.488116170365,808
2019-05-05,6302.715425943887,808
2019-05-06,6303.942735717407,808
2019-05-07,6305.170045490929,808
2019-05-08,6306.397355264449,808
2019-05-09,6307.624665037972,808
2019-05-10,6308.851974811493,808
2019-05-11,6310.079284585014,808
2019-05-12,6311.306594358534,808
2019-05-13,6312.533904132056,808
2019-05-14,6313.761213905578,808
2019-05-15,6314.988523679099,808
2019-05-16,6316.21583345262,808
2019-05-17,6317.443143226141,808
2019-05-18,6318.670452999662,808
2019-05-19,6319.897762773185,808
2019-05-20,6321.125072546705,808
2019-05-21,6322.352382320226,808
2019-05-22,6323.579692093747,808
2019-05-23,6324.807001867268,808
2019-05-24,6326.03431164079,808
2019-05-25,6327.261621414312,808
2019-05-26,6328.488931187832,808
2019-05-27,6329.716240961354,808
2019-05-28,6330.943550734874,808
2019-05-29,6332.170860508397,808
2019-05-30,6333.398170281917,808
2019-05-31,6334.625480055439,808
2019-04-14,3645.5360587609894,809
2019-04-15,3645.872114806296,809
2019-04-16,3646.2081708516025,809
2019-04-17,3646.5442268969086,809
2019-04-18,3646.880282942215,809
2019-04-19,3647.216338987522,809
2019-04-20,3647.552395032828,809
2019-04-21,3647.888451078134,809
2019-04-22,3648.2245071234406,809
2019-04-23,3648.560563168747,809
2019-04-24,3648.8966192140533,809
2019-04-25,3649.23267525936,809
2019-04-26,3649.568731304667,809
2019-04-27,3649.904787349973,809
2019-04-28,3650.2408433952796,809
2019-04-29,3650.5768994405857,809
2019-04-30,3650.9129554858923,809
2019-05-01,3651.2490115311984,809
2019-05-02,3651.585067576505,809
2019-05-03,3651.9211236218116,809
2019-05-04,3652.2571796671177,809
2019-05-05,3652.5932357124243,809
2019-05-06,3652.9292917577304,809
2019-05-07,3653.265347803037,809
2019-05-08,3653.601403848343,809
2019-05-09,3653.9374598936497,809
2019-05-10,3654.2735159389563,809
2019-05-11,3654.6095719842624,809
2019-05-12,3654.945628029569,809
2019-05-13,3655.2816840748756,809
2019-05-14,3655.6177401201817,809
2019-05-15,3655.9537961654883,809
2019-05-16,3656.2898522107944,809
2019-05-17,3656.625908256101,809
2019-05-18,3656.961964301407,809
2019-05-19,3657.2980203467137,809
2019-05-20,3657.6340763920202,809
2019-05-21,3657.9701324373264,809
2019-05-22,3658.306188482633,809
2019-05-23,3658.642244527939,809
2019-05-24,3658.9783005732456,809
2019-05-25,3659.314356618552,809
2019-05-26,3659.6504126638583,809
2019-05-27,3659.986468709165,809
2019-05-28,3660.322524754471,809
2019-05-29,3660.6585807997776,809
2019-05-30,3660.994636845084,809
2019-05-31,3661.3306928903903,809
2019-04-14,5412.765706719735,810
2019-04-15,5412.936693781467,810
2019-04-16,5413.107680843197,810
2019-04-17,5413.278667904928,810
2019-04-18,5413.449654966659,810
2019-04-19,5413.62064202839,810
2019-04-20,5413.79162909012,810
2019-04-21,5413.962616151852,810
2019-04-22,5414.133603213582,810
2019-04-23,5414.304590275314,810
2019-04-24,5414.475577337043,810
2019-04-25,5414.646564398774,810
2019-04-26,5414.817551460505,810
2019-04-27,5414.988538522236,810
2019-04-28,5415.159525583967,810
2019-04-29,5415.330512645697,810
2019-04-30,5415.501499707429,810
2019-05-01,5415.672486769159,810
2019-05-02,5415.843473830891,810
2019-05-03,5416.014460892621,810
2019-05-04,5416.185447954352,810
2019-05-05,5416.356435016083,810
2019-05-06,5416.527422077814,810
2019-05-07,5416.698409139544,810
2019-05-08,5416.869396201276,810
2019-05-09,5417.040383263006,810
2019-05-10,5417.211370324737,810
2019-05-11,5417.382357386468,810
2019-05-12,5417.553344448199,810
2019-05-13,5417.724331509929,810
2019-05-14,5417.89531857166,810
2019-05-15,5418.066305633391,810
2019-05-16,5418.237292695121,810
2019-05-17,5418.408279756853,810
2019-05-18,5418.579266818583,810
2019-05-19,5418.750253880314,810
2019-05-20,5418.921240942045,810
2019-05-21,5419.092228003776,810
2019-05-22,5419.263215065507,810
2019-05-23,5419.434202127238,810
2019-05-24,5419.605189188968,810
2019-05-25,5419.7761762507,810
2019-05-26,5419.94716331243,810
2019-05-27,5420.118150374161,810
2019-05-28,5420.289137435892,810
2019-05-29,5420.460124497623,810
2019-05-30,5420.6311115593535,810
2019-05-31,5420.802098621085,810
2019-04-14,7460.235449839836,811
2019-04-15,7461.252934388228,811
2019-04-16,7462.2704189366195,811
2019-04-17,7463.287903485012,811
2019-04-18,7464.305388033403,811
2019-04-19,7465.322872581794,811
2019-04-20,7466.340357130187,811
2019-04-21,7467.357841678578,811
2019-04-22,7468.37532622697,811
2019-04-23,7469.392810775362,811
2019-04-24,7470.4102953237525,811
2019-04-25,7471.427779872144,811
2019-04-26,7472.445264420537,811
2019-04-27,7473.462748968928,811
2019-04-28,7474.480233517319,811
2019-04-29,7475.4977180657115,811
2019-04-30,7476.515202614103,811
2019-05-01,7477.532687162494,811
2019-05-02,7478.550171710886,811
2019-05-03,7479.567656259278,811
2019-05-04,7480.58514080767,811
2019-05-05,7481.602625356061,811
2019-05-06,7482.620109904453,811
2019-05-07,7483.637594452844,811
2019-05-08,7484.655079001236,811
2019-05-09,7485.672563549628,811
2019-05-10,7486.690048098019,811
2019-05-11,7487.707532646411,811
2019-05-12,7488.725017194803,811
2019-05-13,7489.742501743193,811
2019-05-14,7490.759986291586,811
2019-05-15,7491.7774708399775,811
2019-05-16,7492.794955388369,811
2019-05-17,7493.812439936761,811
2019-05-18,7494.829924485152,811
2019-05-19,7495.847409033544,811
2019-05-20,7496.864893581936,811
2019-05-21,7497.882378130327,811
2019-05-22,7498.89986267872,811
2019-05-23,7499.91734722711,811
2019-05-24,7500.934831775502,811
2019-05-25,7501.952316323895,811
2019-05-26,7502.969800872285,811
2019-05-27,7503.987285420677,811
2019-05-28,7505.0047699690695,811
2019-05-29,7506.02225451746,811
2019-05-30,7507.039739065852,811
2019-05-31,7508.057223614244,811
2019-04-14,6423.576631592392,812
2019-04-15,6424.502870014962,812
2019-04-16,6425.429108437532,812
2019-04-17,6426.355346860101,812
2019-04-18,6427.281585282672,812
2019-04-19,6428.207823705242,812
2019-04-20,6429.134062127811,812
2019-04-21,6430.060300550381,812
2019-04-22,6430.98653897295,812
2019-04-23,6431.912777395521,812
2019-04-24,6432.83901581809,812
2019-04-25,6433.7652542406595,812
2019-04-26,6434.69149266323,812
2019-04-27,6435.617731085799,812
2019-04-28,6436.543969508369,812
2019-04-29,6437.470207930939,812
2019-04-30,6438.3964463535085,812
2019-05-01,6439.322684776079,812
2019-05-02,6440.248923198647,812
2019-05-03,6441.175161621218,812
2019-05-04,6442.101400043788,812
2019-05-05,6443.0276384663575,812
2019-05-06,6443.953876888927,812
2019-05-07,6444.880115311497,812
2019-05-08,6445.806353734067,812
2019-05-09,6446.732592156636,812
2019-05-10,6447.658830579206,812
2019-05-11,6448.585069001776,812
2019-05-12,6449.511307424346,812
2019-05-13,6450.437545846915,812
2019-05-14,6451.363784269485,812
2019-05-15,6452.290022692055,812
2019-05-16,6453.216261114625,812
2019-05-17,6454.142499537194,812
2019-05-18,6455.068737959764,812
2019-05-19,6455.994976382334,812
2019-05-20,6456.921214804904,812
2019-05-21,6457.847453227474,812
2019-05-22,6458.7736916500435,812
2019-05-23,6459.699930072613,812
2019-05-24,6460.626168495183,812
2019-05-25,6461.552406917752,812
2019-05-26,6462.478645340322,812
2019-05-27,6463.4048837628925,812
2019-05-28,6464.331122185462,812
2019-05-29,6465.257360608031,812
2019-05-30,6466.183599030602,812
2019-05-31,6467.109837453171,812
2019-04-14,5438.898145551538,813
2019-04-15,5440.18795008594,813
2019-04-16,5441.477754620342,813
2019-04-17,5442.767559154745,813
2019-04-18,5444.057363689148,813
2019-04-19,5445.3471682235495,813
2019-04-20,5446.636972757952,813
2019-04-21,5447.926777292353,813
2019-04-22,5449.216581826756,813
2019-04-23,5450.506386361158,813
2019-04-24,5451.79619089556,813
2019-04-25,5453.085995429962,813
2019-04-26,5454.375799964364,813
2019-04-27,5455.665604498766,813
2019-04-28,5456.9554090331685,813
2019-04-29,5458.24521356757,813
2019-04-30,5459.535018101973,813
2019-05-01,5460.824822636375,813
2019-05-02,5462.114627170777,813
2019-05-03,5463.4044317051785,813
2019-05-04,5464.694236239581,813
2019-05-05,5465.984040773983,813
2019-05-06,5467.273845308386,813
2019-05-07,5468.5636498427875,813
2019-05-08,5469.853454377189,813
2019-05-09,5471.143258911591,813
2019-05-10,5472.433063445994,813
2019-05-11,5473.722867980396,813
2019-05-12,5475.012672514798,813
2019-05-13,5476.302477049199,813
2019-05-14,5477.592281583603,813
2019-05-15,5478.882086118004,813
2019-05-16,5480.171890652407,813
2019-05-17,5481.461695186808,813
2019-05-18,5482.751499721211,813
2019-05-19,5484.041304255614,813
2019-05-20,5485.331108790015,813
2019-05-21,5486.6209133244165,813
2019-05-22,5487.910717858819,813
2019-05-23,5489.200522393222,813
2019-05-24,5490.490326927624,813
2019-05-25,5491.7801314620265,813
2019-05-26,5493.069935996427,813
2019-05-27,5494.35974053083,813
2019-05-28,5495.649545065232,813
2019-05-29,5496.939349599635,813
2019-05-30,5498.229154134036,813
2019-05-31,5499.518958668439,813
2019-04-14,6940.611770190802,814
2019-04-15,6939.191858587206,814
2019-04-16,6937.77194698361,814
2019-04-17,6936.352035380015,814
2019-04-18,6934.93212377642,814
2019-04-19,6933.512212172824,814
2019-04-20,6932.0923005692275,814
2019-04-21,6930.672388965632,814
2019-04-22,6929.252477362036,814
2019-04-23,6927.832565758441,814
2019-04-24,6926.412654154844,814
2019-04-25,6924.99274255125,814
2019-04-26,6923.572830947653,814
2019-04-27,6922.1529193440565,814
2019-04-28,6920.733007740461,814
2019-04-29,6919.313096136865,814
2019-04-30,6917.89318453327,814
2019-05-01,6916.473272929674,814
2019-05-02,6915.053361326079,814
2019-05-03,6913.6334497224825,814
2019-05-04,6912.213538118886,814
2019-05-05,6910.793626515291,814
2019-05-06,6909.373714911695,814
2019-05-07,6907.9538033081,814
2019-05-08,6906.533891704504,814
2019-05-09,6905.1139801009085,814
2019-05-10,6903.6940684973115,814
2019-05-11,6902.274156893715,814
2019-05-12,6900.85424529012,814
2019-05-13,6899.434333686524,814
2019-05-14,6898.014422082929,814
2019-05-15,6896.594510479333,814
2019-05-16,6895.1745988757375,814
2019-05-17,6893.754687272141,814
2019-05-18,6892.334775668545,814
2019-05-19,6890.91486406495,814
2019-05-20,6889.494952461355,814
2019-05-21,6888.075040857759,814
2019-05-22,6886.655129254163,814
2019-05-23,6885.235217650567,814
2019-05-24,6883.815306046971,814
2019-05-25,6882.395394443376,814
2019-05-26,6880.975482839779,814
2019-05-27,6879.555571236183,814
2019-05-28,6878.135659632588,814
2019-05-29,6876.715748028992,814
2019-05-30,6875.295836425396,814
2019-05-31,6873.8759248218,814
2019-04-14,5709.046709793621,815
2019-04-15,5704.3711101703075,815
2019-04-16,5699.695510546995,815
2019-04-17,5695.019910923682,815
2019-04-18,5690.34431130037,815
2019-04-19,5685.668711677056,815
2019-04-20,5680.993112053743,815
2019-04-21,5676.317512430431,815
2019-04-22,5671.6419128071175,815
2019-04-23,5666.966313183804,815
2019-04-24,5662.290713560492,815
2019-04-25,5657.61511393718,815
2019-04-26,5652.939514313866,815
2019-04-27,5648.263914690554,815
2019-04-28,5643.588315067241,815
2019-04-29,5638.9127154439275,815
2019-04-30,5634.237115820615,815
2019-05-01,5629.561516197303,815
2019-05-02,5624.8859165739905,815
2019-05-03,5620.210316950676,815
2019-05-04,5615.534717327364,815
2019-05-05,5610.859117704052,815
2019-05-06,5606.183518080738,815
2019-05-07,5601.507918457425,815
2019-05-08,5596.832318834113,815
2019-05-09,5592.1567192108005,815
2019-05-10,5587.481119587486,815
2019-05-11,5582.805519964174,815
2019-05-12,5578.129920340862,815
2019-05-13,5573.454320717548,815
2019-05-14,5568.778721094235,815
2019-05-15,5564.103121470923,815
2019-05-16,5559.42752184761,815
2019-05-17,5554.751922224297,815
2019-05-18,5550.076322600984,815
2019-05-19,5545.400722977671,815
2019-05-20,5540.725123354359,815
2019-05-21,5536.049523731045,815
2019-05-22,5531.373924107732,815
2019-05-23,5526.6983244844205,815
2019-05-24,5522.022724861106,815
2019-05-25,5517.347125237794,815
2019-05-26,5512.671525614482,815
2019-05-27,5507.995925991168,815
2019-05-28,5503.320326367855,815
2019-05-29,5498.644726744543,815
2019-05-30,5493.96912712123,815
2019-05-31,5489.293527497916,815
2019-04-14,6033.6697897142285,816
2019-04-15,6033.767027171794,816
2019-04-16,6033.864264629358,816
2019-04-17,6033.961502086923,816
2019-04-18,6034.058739544487,816
2019-04-19,6034.155977002053,816
2019-04-20,6034.253214459618,816
2019-04-21,6034.350451917182,816
2019-04-22,6034.447689374747,816
2019-04-23,6034.544926832312,816
2019-04-24,6034.642164289877,816
2019-04-25,6034.739401747441,816
2019-04-26,6034.836639205006,816
2019-04-27,6034.9338766625715,816
2019-04-28,6035.0311141201355,816
2019-04-29,6035.1283515777,816
2019-04-30,6035.225589035264,816
2019-05-01,6035.32282649283,816
2019-05-02,6035.420063950394,816
2019-05-03,6035.517301407959,816
2019-05-04,6035.614538865524,816
2019-05-05,6035.711776323089,816
2019-05-06,6035.809013780654,816
2019-05-07,6035.906251238218,816
2019-05-08,6036.003488695783,816
2019-05-09,6036.100726153348,816
2019-05-10,6036.197963610913,816
2019-05-11,6036.295201068478,816
2019-05-12,6036.392438526042,816
2019-05-13,6036.489675983607,816
2019-05-14,6036.586913441171,816
2019-05-15,6036.684150898736,816
2019-05-16,6036.7813883563,816
2019-05-17,6036.878625813866,816
2019-05-18,6036.975863271431,816
2019-05-19,6037.073100728995,816
2019-05-20,6037.17033818656,816
2019-05-21,6037.267575644125,816
2019-05-22,6037.36481310169,816
2019-05-23,6037.462050559255,816
2019-05-24,6037.559288016819,816
2019-05-25,6037.656525474385,816
2019-05-26,6037.753762931949,816
2019-05-27,6037.8510003895135,816
2019-05-28,6037.9482378470775,816
2019-05-29,6038.045475304643,816
2019-05-30,6038.142712762208,816
2019-05-31,6038.239950219772,816
2019-04-14,6345.6431861011515,817
2019-04-15,6346.019374345162,817
2019-04-16,6346.395562589172,817
2019-04-17,6346.771750833182,817
2019-04-18,6347.147939077191,817
2019-04-19,6347.524127321201,817
2019-04-20,6347.900315565211,817
2019-04-21,6348.276503809221,817
2019-04-22,6348.6526920532315,817
2019-04-23,6349.02888029724,817
2019-04-24,6349.40506854125,817
2019-04-25,6349.781256785261,817
2019-04-26,6350.15744502927,817
2019-04-27,6350.53363327328,817
2019-04-28,6350.90982151729,817
2019-04-29,6351.2860097613,817
2019-04-30,6351.66219800531,817
2019-05-01,6352.03838624932,817
2019-05-02,6352.41457449333,817
2019-05-03,6352.790762737339,817
2019-05-04,6353.166950981349,817
2019-05-05,6353.5431392253595,817
2019-05-06,6353.919327469369,817
2019-05-07,6354.295515713379,817
2019-05-08,6354.671703957389,817
2019-05-09,6355.047892201398,817
2019-05-10,6355.424080445408,817
2019-05-11,6355.800268689419,817
2019-05-12,6356.176456933429,817
2019-05-13,6356.552645177438,817
2019-05-14,6356.928833421448,817
2019-05-15,6357.305021665458,817
2019-05-16,6357.681209909468,817
2019-05-17,6358.057398153478,817
2019-05-18,6358.4335863974875,817
2019-05-19,6358.809774641497,817
2019-05-20,6359.185962885507,817
2019-05-21,6359.562151129518,817
2019-05-22,6359.938339373527,817
2019-05-23,6360.314527617536,817
2019-05-24,6360.690715861547,817
2019-05-25,6361.066904105557,817
2019-05-26,6361.4430923495665,817
2019-05-27,6361.819280593577,817
2019-05-28,6362.195468837586,817
2019-05-29,6362.571657081596,817
2019-05-30,6362.947845325606,817
2019-05-31,6363.324033569616,817
2019-04-14,4670.088677648017,818
2019-04-15,4669.992401100752,818
2019-04-16,4669.896124553487,818
2019-04-17,4669.799848006222,818
2019-04-18,4669.703571458957,818
2019-04-19,4669.6072949116915,818
2019-04-20,4669.5110183644265,818
2019-04-21,4669.414741817161,818
2019-04-22,4669.318465269896,818
2019-04-23,4669.222188722631,818
2019-04-24,4669.125912175366,818
2019-04-25,4669.029635628101,818
2019-04-26,4668.9333590808355,818
2019-04-27,4668.8370825335705,818
2019-04-28,4668.7408059863055,818
2019-04-29,4668.6445294390405,818
2019-04-30,4668.5482528917755,818
2019-05-01,4668.45197634451,818
2019-05-02,4668.355699797245,818
2019-05-03,4668.25942324998,818
2019-05-04,4668.163146702714,818
2019-05-05,4668.066870155449,818
2019-05-06,4667.970593608184,818
2019-05-07,4667.874317060919,818
2019-05-08,4667.778040513654,818
2019-05-09,4667.681763966389,818
2019-05-10,4667.585487419123,818
2019-05-11,4667.489210871858,818
2019-05-12,4667.392934324593,818
2019-05-13,4667.296657777328,818
2019-05-14,4667.200381230063,818
2019-05-15,4667.104104682798,818
2019-05-16,4667.007828135532,818
2019-05-17,4666.911551588267,818
2019-05-18,4666.815275041002,818
2019-05-19,4666.718998493737,818
2019-05-20,4666.622721946471,818
2019-05-21,4666.526445399206,818
2019-05-22,4666.430168851941,818
2019-05-23,4666.333892304676,818
2019-05-24,4666.237615757411,818
2019-05-25,4666.141339210146,818
2019-05-26,4666.045062662881,818
2019-05-27,4665.948786115616,818
2019-05-28,4665.852509568351,818
2019-05-29,4665.756233021085,818
2019-05-30,4665.65995647382,818
2019-05-31,4665.563679926554,818
2019-04-14,4984.596056568668,819
2019-04-15,4984.886576088845,819
2019-04-16,4985.177095609021,819
2019-04-17,4985.467615129199,819
2019-04-18,4985.758134649375,819
2019-04-19,4986.048654169553,819
2019-04-20,4986.339173689729,819
2019-04-21,4986.629693209906,819
2019-04-22,4986.920212730082,819
2019-04-23,4987.21073225026,819
2019-04-24,4987.501251770436,819
2019-04-25,4987.791771290614,819
2019-04-26,4988.08229081079,819
2019-04-27,4988.372810330968,819
2019-04-28,4988.663329851144,819
2019-04-29,4988.953849371321,819
2019-04-30,4989.244368891497,819
2019-05-01,4989.534888411675,819
2019-05-02,4989.825407931851,819
2019-05-03,4990.115927452029,819
2019-05-04,4990.406446972205,819
2019-05-05,4990.696966492382,819
2019-05-06,4990.987486012559,819
2019-05-07,4991.278005532736,819
2019-05-08,4991.568525052913,819
2019-05-09,4991.85904457309,819
2019-05-10,4992.149564093267,819
2019-05-11,4992.440083613444,819
2019-05-12,4992.73060313362,819
2019-05-13,4993.021122653797,819
2019-05-14,4993.311642173974,819
2019-05-15,4993.602161694151,819
2019-05-16,4993.892681214328,819
2019-05-17,4994.183200734505,819
2019-05-18,4994.473720254681,819
